"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","MDSF","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WT01","WT03","WT04","WT05","WT06"
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-18",,,,"0.00","0.0","0.0","78","46",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-19",,,,"0.22","0.0","0.0","71","41",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-20",,,,"0.20","0.0","0.0","72","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-21",,,,"0.00","0.0","0.0","78","44",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-22",,,,"0.13","0.0","0.0","78","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-23",,,,"0.11","0.0","0.0","80","53",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-24",,,,"0.00","0.0","0.0","77","45",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-25",,,,"0.00","0.0","0.0","84","48",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-26",,,,"0.06","0.0","0.0","82","62",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-27",,,,"0.05","0.0","0.0","70","55",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-28",,,,"0.00","0.0","0.0","73","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-29",,,,"0.00","0.0","0.0","85","56",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-30",,,,"0.00","0.0","0.0","84","46",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-05-31",,,,"0.00","0.0","0.0","86","52",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-01",,,,,"0.0","0.0","84","68",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-02",,,,,"0.0","0.0","84","65",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-03",,,,,"0.0","0.0","74","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-04",,,,,"0.0","0.0","73","46","52",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-05","    5","0.09",,,"0.0","0.0","59","49","56",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-06",,,,"0.01","0.0","0.0","67","47","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-07",,,,"0.00","0.0","0.0","73","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-08",,,,"0.00","0.0","0.0","77","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-09",,,,"0.00","0.0","0.0","77","45",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-10",,,,"0.00","0.0","0.0","76","44",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-11",,,,"0.00","0.0","0.0","76","44",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-12",,,,,"0.0","0.0","82","45",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-13",,,,,"0.0","0.0","81","56",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-14",,,,,"0.0","0.0","69","59",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-15","    4","0.42",,,"0.0","0.0","75","54","72",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-16",,,,,"0.0","0.0","82","48",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-17",,,,,"0.0","0.0","87","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-18",,,,,"0.0","0.0","89","62",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-19","    4","0.32",,,"0.0","0.0","82","64",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-20",,,,"0.00","0.0","0.0","81","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-21",,,,"0.00","0.0","0.0","79","54",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-22",,,,,"0.0","0.0","81","44",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-23",,,,,"0.0","0.0","79","53",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-24",,,,,"0.0","0.0","70","53",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-25","    4","0.66",,,"0.0","0.0","72","59","70",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-26",,,,"0.00","0.0","0.0","80","43","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-27",,,,,"0.0","0.0","81","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-28","    2","1.38",,,"0.0","0.0","73","58","72",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-29",,,,"0.02","0.0","0.0","88","64","87",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-06-30",,,,"0.00","0.0","0.0","92","63","92",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-01",,,,,"0.0","0.0","95","70",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-02","    2","0.00",,,"0.0","0.0","95","73","92",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-03",,,,"0.00","0.0","0.0","94","75","93",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-04",,,,"0.00","0.0","0.0","94","62","93",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-05",,,,"0.00","0.0","0.0","94","66","93",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-06",,,,"0.59","0.0","0.0","94","72","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-07",,,,"0.01","0.0","0.0","78","49","78",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-08",,,,"0.00","0.0","0.0","84","52","83",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-09",,,,"0.00","0.0","0.0","90","55","89",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-10",,,,"0.02","0.0","0.0","89","59","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-11",,,,"0.01","0.0","0.0","81","64","81",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-12",,,,"0.00","0.0","0.0","81","51","79",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-13",,,,,"0.0","0.0","85","55",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-14",,,,,"0.0","0.0","85","62",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-15","    3","0.04",,,"0.0","0.0","87","66","86",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-16",,,,"0.00","0.0","0.0","92","59","91",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-17",,,,"0.51","0.0","0.0","91","71","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-18",,,,,"0.0","0.0","77","59",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-19",,,,,"0.0","0.0","81","48",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-20","    3","0.02",,,"0.0","0.0","87","52","86",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-21",,,,"0.00","0.0","0.0","86","57","80",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-22",,,,"0.03","0.0","0.0","81","59","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-23",,,,,"0.0","0.0","80","69",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-24","    2","1.67",,,"0.0","0.0","87","70","84",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-25",,,,"0.51","0.0","0.0","84","72","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-26",,,,"0.41","0.0","0.0","78","70","76",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-27",,,,"0.41","0.0","0.0","83","63","69",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-28",,,,"0.15","0.0","0.0","84","66","77",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-29",,,,,"0.0","0.0","81","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-30",,,,,"0.0","0.0","81","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-07-31",,,,,"0.0","0.0","85","62",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-01","    4","0.42",,,"0.0","0.0","84","62","70",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-02",,,,,"0.0","0.0","85","69",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-03","    2","0.27",,,"0.0","0.0","81","67","72",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-04",,,,,"0.0","0.0","81","67",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-05",,,,,"0.0","0.0","89","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-06",,,,,"0.0","0.0","92","65",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-07","    4","0.71",,,"0.0","0.0","91","69","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-08",,,,,"0.0","0.0","85","67",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-09","    2","0.13",,,"0.0","0.0","86","70","83",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-10",,,,,"0.0","0.0","84","62",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-11",,,,,"0.0","0.0","80","55",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-12",,,,,"0.0","0.0","72","64",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-13",,,,,"0.0","0.0","76","65",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-14",,,,,"0.0","0.0","81","68",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-15",,,,,"0.0","0.0","87","65",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-16","    6","0.67",,,"0.0","0.0","87","67","82",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-17",,,,"0.02","0.0","0.0","83","58","76",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-18",,,,"1.90","0.0","0.0","79","68","68",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-19",,,,"0.01","0.0","0.0","79","60","74",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-20",,,,"0.00","0.0","0.0","78","57","76",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-21",,,,,"0.0","0.0","77","56",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-22","    2","0.71",,,"0.0","0.0","79","63","78",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-23",,,,"0.00","0.0","0.0","78","54","73",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-24",,,,"0.00","0.0","0.0","82","51",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-25",,,,"0.00","0.0","0.0","81","59",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-26",,,,"0.00","0.0","0.0","81","58",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-27",,,,"0.00","0.0","0.0","85","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-28",,,,"0.00","0.0","0.0","90","68",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-29",,,,"0.00","0.0","0.0","92","68","91",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-30",,,,"0.22","0.0","0.0","91","67",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-08-31",,,,"0.00","0.0","0.0","75","55",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-01",,,,"0.00","0.0","0.0","73","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-02",,,,"0.00","0.0","0.0","80","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-03",,,,"0.00","0.0","0.0","91","67",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-04",,,,"0.54","0.0","0.0","88","67","83",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-05",,,,"0.00","0.0","0.0","90","61","89",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-06",,,,"0.13","0.0","0.0","89","72","75",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-07",,,,"0.00","0.0","0.0","78","54",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-08",,,,"0.00","0.0","0.0","74","54",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-09",,,,"0.00","0.0","0.0","62","42",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-10",,,,"0.10","0.0","0.0","61","44",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-11",,,,"0.56","0.0","0.0","68","54",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-12",,,,"0.01","0.0","0.0","70","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-13",,,,"0.00","0.0","0.0","81","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-14",,,,"0.00","0.0","0.0","80","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-15",,,,"0.01","0.0","0.0","81","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-16",,,,"0.01","0.0","0.0","85","63",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-17",,,,"0.00","0.0","0.0","84","65","78",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-18",,,,"0.59","0.0","0.0","83","66",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-19",,,,"0.00","0.0","0.0","83","61",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-20",,,,"0.00","0.0","0.0","66","51","57",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-21",,,,"0.03","0.0","0.0","64","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-22",,,,"0.22","0.0","0.0","66","57",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-23",,,,"0.00","0.0","0.0","66","41","65",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-24",,,,"0.00","0.0","0.0","65","42",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-25",,,,"0.75","0.0","0.0","56","43",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-26",,,,"0.13","0.0","0.0","77","54","75",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-27",,,,"0.23","0.0","0.0","75","51","63",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-28",,,,"0.14","0.0","0.0","64","52",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-29",,,,"0.00","0.0","0.0","67","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-09-30",,,,"0.00","0.0","0.0","64","42","60",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-01",,,,"0.21","0.0","0.0","60","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-02",,,,"0.43","0.0","0.0","52","48",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-03",,,,"0.07","0.0","0.0","62","50",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-04",,,,"0.06","0.0","0.0","67","53",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-05",,,,"0.00","0.0","0.0","64","42",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-06",,,,"0.00","0.0","0.0","61","41","58",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-07",,,,"0.11","0.0","0.0","62","55",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-08",,,,"0.02","0.0","0.0","60","48","51",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-09",,,,"0.00","0.0","0.0","79","51","70",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-10",,,,"0.00","0.0","0.0","81","60","75","    1",,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-11",,,,"1.29","0.0","0.0","79","54","57",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-12",,,,"0.01","0.0","0.0","59","51","54",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-13",,,,"0.09","0.0","0.0","54","42","46",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-14",,,,"0.00","0.0","0.0","57","33",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-15",,,,"0.06","0.0","0.0","56","35","50",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-16",,,,"0.05","0.0","0.0","55","40","47",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-17",,,,"0.00","0.0","0.0","53","36",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-18",,,,"0.00","0.0","0.0","48","32","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-19",,,,"0.00","0.0","0.0","61","27",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-20",,,,"0.00","0.0","0.0","61","49",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-21",,,,"0.00","0.0","0.0","58","36",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-22",,,,"0.00","0.0","0.0","46","26",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-23",,,,"0.30","0.0","0.0","47","36",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-24",,,,"0.16","0.0","0.0","44","38",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-25",,,,"0.01","0.0","0.0","41","32",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-26",,,,"0.00","0.0","0.0","43","30","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-27",,,,"0.40","0.0","0.0","42","29","35",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-28",,,,"0.15","0.0","0.0","44","35","44",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-29",,,,"0.18","0.0","0.0","47","39","46",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-30",,,,"0.01","0.0","0.0","46","34","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-10-31",,,,"0.00","0.0","0.0","42","27",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-01",,,,"0.05","0.0","0.0","46","40","46",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-02",,,,,,,"56","45",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-03","    2","1.76",,,"0.0","0.0","55","44","44",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-04",,,,"0.00","0.0","0.0","45","37",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-05",,,,"0.00","0.0","0.0","42","28","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-06",,,,"0.89","0.0","0.0","48","39",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-07",,,,"0.00","0.0","0.0","56","46",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-08",,,,"0.00","0.0","0.0","53","41",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-09",,,,"0.01","0.0","0.0","46","28","40",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-10",,,,"0.57","0.0","0.0","41","35","35",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-11",,,,"0.00","0.0","0.0","37","27",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-12",,,,"0.00","0.0","0.0","45","22",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-13",,,,"0.81","0.8","1.0","41","32",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-14",,,,,,,"35","19",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-15","    2","0.01",,,"0.0","1.0","23","12",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-16",,,,,,,"32","22",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-17",,,,,,,"43","29",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-18",,,,,,,"40","24",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-19","    4","0.47",,,"0.6","3.0","38","28","36",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-20",,,,"0.39","4.5","5.0","36","31",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-21",,,,,,,"34","20",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-22",,,,,,,"32","2",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-23",,,,,,,"25","1",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-24",,,,,,,"35","12",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-25",,,,,,,"36","31",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-26","    6","0.11",,,"0.0","3.0","38","33",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-27",,,,"0.93","2.0","6.0","36","32","35",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-28",,,,"0.05","0.0","5.0","36","31","35",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-29",,,,"0.00","0.0","5.0","37","33","35",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-11-30",,,,"0.00","0.0","5.0","35","32","32",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-01",,,,"0.00","0.0","5.0","34","30","32",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-02",,,,"0.75","0.1","5.0","38","30","37","    1",,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-03",,,,"0.02","0.0","4.0","45","34","42",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-04",,,,"0.00","0.0","2.0","43","24","24",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-05",,,,"0.00","0.0","3.0","28","13",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-06",,,,"0.02","0.0","3.0","34","19","32",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-07",,,,"0.00","0.0","3.0","33","25",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-08",,,,"0.00","0.0","3.0","25","4",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-09",,,,"0.02","0.1","3.0","31","8","30",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-10",,,,"0.00","0.0","3.0","30","19",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-11",,,,"0.00","0.0","3.0","27","6",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-12",,,,"0.00","0.0","3.0","27","15",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-13",,,,"0.00","0.0","3.0","24","2",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-14",,,,"0.00","0.0","3.0","36","20",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-15",,,,"0.00","0.0","3.0","43","31","39",,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-16",,,,"0.00",,"2.0","39","22",,,,,,
"USC00273850","HANOVER, NH US","43.7052","-72.2855","178.0","2018-12-17",,,,"0.14","0.4","2.0","34","29","33",,,"    1",,
